ticker,date,textblob_polarity,textblob_subjectivity,finbert_label,finbert_score,spacy_similarity,return_1d
AAPL,2024-03-06,0.5,0.5,Positive,0.9250107407569884,0.4683699309825897,-0.0007094320835719334
AAPL,2024-03-06,0.1979014167650531,0.4340761511216057,Neutral,0.7350656390190125,0.525579571723938,-0.0007094320835719334
AAPL,2024-03-06,0.102046472046472,0.4376749176749175,Negative,0.9954615235328674,0.513408899307251,-0.0007094320835719334
AAPL,2024-03-05,-0.1333333333333333,0.1333333333333333,Negative,0.9846092462539672,0.521796703338623,-0.005878293399736928
AAPL,2024-03-05,0.1762711345258515,0.5279343298211222,Positive,0.5511736869812012,0.4776075184345245,-0.005878293399736928
AAPL,2024-03-05,0.1318057559724226,0.4507663940997274,Neutral,0.9310035109519958,0.5004420876502991,-0.005878293399736928
AAPL,2024-03-05,0.0,0.0,Negative,0.9998181462287904,0.4749174416065216,-0.005878293399736928
AAPL,2024-03-04,0.1669710497835498,0.3177735143644235,Positive,0.997334122657776,0.5058567523956299,-0.02844093696197602
AAPL,2024-03-04,0.0696869488536155,0.3658803644914756,Neutral,0.9995833039283752,0.5096023082733154,-0.02844093696197602
AAPL,2024-03-04,0.1600802425802425,0.347027027027027,Positive,0.9999957084655762,0.4998878240585327,-0.02844093696197602
AAPL,2024-03-04,0.4166666666666667,0.5,Negative,0.995394766330719,0.5307007431983948,-0.02844093696197602
AAPL,2024-03-04,-0.125,0.175,Neutral,0.9926493763923644,0.4019460678100586,-0.02844093696197602
AAPL,2024-03-04,0.3228273809523809,0.5122023809523808,Negative,0.7055415511131287,0.5361851453781128,-0.02844093696197602
AAPL,2024-03-01,0.0578771085236602,0.5458109419316316,Positive,0.9409745931625366,0.506314218044281,-0.02538129975738263
AAPL,2024-03-01,0.2349255863961746,0.4958018560959737,Neutral,0.9999828338623048,0.4943757355213165,-0.02538129975738263
AAPL,2024-02-29,0.1329623489197957,0.4146198561092177,Neutral,0.9911555051803588,0.5122215151786804,-0.006030299845775571
AAPL,2024-02-29,0.1742438206954336,0.3593234185169669,Neutral,0.7539604902267456,0.5131711959838867,-0.006030299845775571
AAPL,2024-02-28,0.0753896103896103,0.4741932973393647,Neutral,0.9977908134460448,0.5207253694534302,-0.003693108068642138
AAPL,2024-02-27,0.0,0.5,Neutral,0.9999819993972778,0.473603218793869,-0.006625427383969397
AAPL,2024-02-26,0.0,0.0,Neutral,0.9999951124191284,0.3724111914634704,0.008114274824134578
AAPL,2024-02-26,0.0777746056625366,0.3461265362989501,Neutral,0.9997121691703796,0.5203922986984253,0.008114274824134578
AAPL,2024-02-23,0.375,0.4166666666666666,Neutral,0.99994158744812,0.3798493444919586,-0.007451230599585936
AAPL,2024-02-22,0.257754329004329,0.4663189935064932,Neutral,0.9999918937683104,0.5045772194862366,-0.01003410336213267
AAPL,2024-02-22,0.0824854797979798,0.3577348970473969,Neutral,0.9998250603675842,0.516855776309967,-0.01003410336213267
AAPL,2024-02-21,0.1812573953823952,0.4012362914862913,Neutral,0.9157599210739136,0.495422214269638,0.011243932033732553
AAPL,2024-02-21,0.08,0.5825,Positive,0.9999964237213136,0.4818682074546814,0.011243932033732553
AAPL,2024-02-20,0.163814973442633,0.4256975530379786,Neutral,0.9999516010284424,0.5075506567955017,0.004186004723884461
AAPL,2024-02-20,0.1849240607513988,0.3985719995432223,Positive,0.6687109470367432,0.499293714761734,0.004186004723884461
AAPL,2024-02-16,0.1521992243867243,0.3701035654160655,Neutral,0.947882354259491,0.524497926235199,-0.004113788119393366
AAPL,2024-02-16,0.0814676616915422,0.4769900497512437,Positive,0.956074595451355,0.4795141220092773,-0.004113788119393366
AAPL,2024-02-16,0.1866017316017315,0.4673608263081946,Positive,0.9999748468399048,0.5055456161499023,-0.004113788119393366
AAPL,2024-02-16,0.5,0.5,Positive,0.9999656677246094,0.5016710758209229,-0.004113788119393366
AAPL,2024-02-15,0.0891360412637008,0.3735976789168279,Positive,0.9999492168426514,0.4628558456897735,-0.00843046018947502
AAPL,2024-02-15,0.1549864718614718,0.4305369167869167,Positive,0.9994088411331176,0.506467342376709,-0.00843046018947502
AAPL,2024-02-15,0.1391304347826086,0.5103260869565217,Neutral,0.9788564443588256,0.4839829802513122,-0.00843046018947502
AAPL,2024-02-12,0.0,0.0,Neutral,0.9978271126747132,0.4775942862033844,-0.011274453465641925
AAPL,2024-02-09,0.2412706611570247,0.4178487097318265,Neutral,0.9960963129997252,0.5259153246879578,-0.009001965367002604
AAPL,2024-02-08,0.1497888366422849,0.540571664925113,Positive,0.9960963129997252,0.5186393857002258,0.004094037830194337
AAPL,2024-02-08,0.2039674458874459,0.4204130735930733,Neutral,0.985574185848236,0.5170949697494507,0.004094037830194337
AAPL,2024-02-08,0.0575355596784168,0.3940414347557205,Neutral,0.9999741315841676,0.5204841494560242,0.004094037830194337
AAPL,2024-02-07,0.0,0.0,Neutral,0.9930359721183776,0.4859452545642853,-0.005754718418502756
AAPL,2024-02-07,-0.0901755651755651,0.4596440596440596,Neutral,0.987900733947754,0.5481765866279602,-0.005754718418502756
AAPL,2024-02-06,0.0377806302224906,0.4619676834793114,Neutral,0.9985081553459167,0.511003851890564,0.0005810933344882109
AAPL,2024-02-05,-0.0205620030088115,0.3723780356759081,Neutral,0.833272397518158,0.4884565770626068,0.00863182018568032
AAPL,2024-02-05,0.1791897361897362,0.4391639471639467,Neutral,0.5794299840927124,0.5108856558799744,0.00863182018568032
AAPL,2024-02-05,0.0,0.0,Neutral,0.9963544607162476,0.5300467610359192,0.00863182018568032
AAPL,2024-02-02,0.0930976430976431,0.4442760942760942,Neutral,0.6252340078353882,0.465114563703537,0.009846557116209274
AAPL,2024-02-02,0.0769065656565656,0.4283459595959593,Negative,0.996926248073578,0.520917534828186,0.009846557116209274
AAPL,2024-02-01,0.0899460289166171,0.4372823119146647,Negative,0.9791939854621888,0.5129888653755188,-0.005405170947146601
AAPL,2024-01-31,0.0688242608455374,0.4187505756654693,Negative,0.9834291338920592,0.4956461787223816,0.013340697752339916
AAPL,2024-01-31,0.1768316889828516,0.3936257928118391,Neutral,0.9975234866142272,0.4977076947689056,0.013340697752339916
AAPL,2024-01-31,0.2169498109787366,0.4246859981157502,Positive,0.7724482417106628,0.5142621994018555,0.013340697752339916
AAPL,2024-01-31,0.0988540390427182,0.3213343679381416,Neutral,0.9927543997764589,0.5075433850288391,0.013340697752339916
AAPL,2024-01-30,0.1154717428690031,0.4303208207317795,Positive,0.9994283318519592,0.503516674041748,-0.019357555795413525
AAPL,2024-01-30,0.0,0.0,Negative,0.9993222951889038,0.471477061510086,-0.019357555795413525
AAPL,2024-01-30,0.0,0.0,Neutral,0.999918818473816,0.5289024114608765,-0.019357555795413525
AAPL,2024-01-29,0.375,0.75,Neutral,0.9554607272148132,0.4032362401485443,-0.01924576865142392
AAPL,2024-01-29,0.1340541678041677,0.3543991393991392,Positive,0.9947022795677184,0.5006219148635864,-0.01924576865142392
AAPL,2024-01-29,0.073968678380443,0.4235113742466683,Neutral,0.9955779314041138,0.5133534669876099,-0.01924576865142392
AAPL,2024-01-26,0.1247658402203857,0.4719323101141282,Neutral,0.998903512954712,0.5071372985839844,-0.0035860679441490064
AAPL,2024-01-26,0.1582575757575758,0.4428030303030303,Neutral,0.9997431635856628,0.5296728610992432,-0.0035860679441490064
AAPL,2024-01-25,0.1395958208458208,0.3254766067266067,Negative,0.7930527925491333,0.5274471044540405,-0.009012678370243745
AAPL,2024-01-25,0.24792663476874,0.5216905901116428,Positive,0.9432914853096008,0.480237603187561,-0.009012678370243745
AAPL,2024-01-24,0.15234375,0.5869791666666666,Positive,0.9999970197677612,0.4960780441761017,-0.0016965942943225406
AAPL,2024-01-24,0.1076612903225806,0.4779569892473119,Neutral,0.9999796152114868,0.4523366391658783,-0.0016965942943225406
AAPL,2024-01-24,0.0,0.0,Neutral,0.9779736399650574,0.5667070746421814,-0.0016965942943225406
AAPL,2024-01-23,0.1481818181818182,0.4972727272727272,Positive,0.9994476437568665,0.553509533405304,-0.003484001583329644
AAPL,2024-01-23,0.1351695092056537,0.4257605747665989,Neutral,0.9950981736183168,0.4946963787078857,-0.003484001583329644
AAPL,2024-01-23,0.1,0.3,Neutral,0.9978678226470948,0.3837846517562866,-0.003484001583329644
AAPL,2024-01-23,0.1045161332661332,0.4766133791133791,Positive,0.931686282157898,0.5202687382698059,-0.003484001583329644
AAPL,2024-01-23,0.130563446969697,0.4401718073593071,Neutral,0.999994158744812,0.5239124298095703,-0.003484001583329644
AAPL,2024-01-22,0.0681818181818181,0.3522727272727273,Neutral,0.9995593428611756,0.538578987121582,0.006653345408444941
AAPL,2024-01-22,0.1427436568061567,0.5067204785954786,Positive,0.988387644290924,0.503199577331543,0.006653345408444941
AAPL,2024-01-22,0.0,0.75,Positive,0.999292254447937,0.359893798828125,0.006653345408444941
AAPL,2024-01-22,0.193980774127833,0.3357779475426534,Neutral,0.9998276233673096,0.5343632698059082,0.006653345408444941
AAPL,2024-01-19,0.104018844911702,0.4541457087885659,Positive,0.9997337460517884,0.5154930949211121,0.012163165240461281
AAPL,2024-01-19,0.1494632918102306,0.3953639897517448,Neutral,0.9456576108932496,0.5211084485054016,0.012163165240461281
AAPL,2024-01-19,0.1360633116883117,0.4823964131106988,Negative,0.923429787158966,0.5077115297317505,0.012163165240461281
AAPL,2024-01-18,0.0,0.0,Neutral,0.8445652723312378,0.2686381340026855,0.015533095849557095
AAPL,2024-01-18,0.1381116402116401,0.3014536833536831,Positive,0.9857790470123292,0.4749510288238525,0.015533095849557095
AAPL,2024-01-18,0.119847619047619,0.3784142857142856,Positive,0.9999988079071044,0.4879696071147918,0.015533095849557095
AAPL,2024-01-17,0.1849386724386724,0.420364357864358,Neutral,0.999988317489624,0.5381181836128235,0.03257070088100103
AAPL,2024-01-17,0.068537296037296,0.4950815850815849,Positive,0.9999508857727052,0.4890041649341583,0.03257070088100103
AAPL,2024-01-17,0.1373110355253212,0.3490268329554044,Positive,0.999419093132019,0.5370973348617554,0.03257070088100103
AAPL,2024-01-17,0.0,0.0,Neutral,0.985278844833374,0.4770291447639465,0.03257070088100103
AAPL,2024-01-16,0.0,0.0,Neutral,0.9999712705612184,0.5064617395401001,-0.0051734776013113585
AAPL,2024-01-16,0.2152578981302385,0.4606565656565655,Neutral,0.9999539852142334,0.5149684548377991,-0.0051734776013113585
AAPL,2024-01-16,0.085507696007696,0.405291366041366,Neutral,0.9558722972869872,0.5042566657066345,-0.0051734776013113585
AAPL,2024-01-16,0.0,0.5,Neutral,0.996798574924469,0.5193172693252563,-0.0051734776013113585
AAPL,2024-01-12,0.8333333333333334,0.8333333333333334,Neutral,0.999460995197296,0.3970175385475158,-0.012317226861615875
AAPL,2024-01-10,0.0887554112554112,0.3969227994227994,Neutral,0.999908685684204,0.5215048789978027,-0.0032225206266630665
AAPL,2024-01-10,0.1170391414141413,0.4089194577352471,Neutral,0.9999827146530152,0.4961172342300415,-0.0032225206266630665
AAPL,2024-01-10,0.1238662131519274,0.451984126984127,Positive,0.999997615814209,0.501944899559021,-0.0032225206266630665
AAPL,2024-01-09,0.1427838290741516,0.3656926406926407,Neutral,0.9997878670692444,0.53891521692276,0.005671373575637619
AAPL,2024-01-09,0.109090909090909,0.434469696969697,Positive,0.9998337030410768,0.5023744106292725,0.005671373575637619
AAPL,2024-01-08,0.0,0.0,Positive,1.0,0.4761419892311096,-0.0022633487319911353
AAPL,2024-01-08,0.1566705567857641,0.4138942087098766,Positive,0.9211696982383728,0.506342351436615,-0.0022633487319911353
AAPL,2024-01-08,0.0528882575757575,0.4004261363636363,Negative,0.9981433153152466,0.5453999638557434,-0.0022633487319911353
AAPL,2024-01-05,0.0068369868901783,0.3871024070492156,Negative,0.999964475631714,0.5321160554885864,0.02417489257768483
AAPL,2024-01-05,0.0,0.0,Neutral,0.9999290704727172,0.5588198900222778,0.02417489257768483
AAPL,2024-01-05,-0.1318181818181818,0.4272727272727272,Neutral,0.9981552958488464,0.5163683295249939,0.02417489257768483
AAPL,2024-01-04,0.0,0.0,Negative,0.9999891519546508,0.608284056186676,-0.004013077923683421
AAPL,2024-01-04,0.0780894886363636,0.3937618371212121,Neutral,0.9998940229415894,0.5377976894378662,-0.004013077923683421
AAPL,2024-01-04,0.0,0.0,Neutral,0.9999984502792358,0.3462105095386505,-0.004013077923683421
AAPL,2024-01-03,0.0,0.0,Positive,0.7889725565910339,0.46707683801651,-0.012700134233734657
AAPL,2024-01-02,0.0,0.0,Negative,0.9999992847442628,0.5889291167259216,-0.007487579066266617
AAPL,2024-01-02,0.0825231481481481,0.3425925925925925,Neutral,0.999955415725708,0.5336464047431946,-0.007487579066266617
AAPL,2024-06-28,0.0339804920817579,0.3188128116609129,Negative,0.6738406419754028,0.5323060154914856,0.029104623806649074
AAPL,2024-06-28,0.1127946127946127,0.4525252525252525,Neutral,0.99959534406662,0.5412142872810364,0.029104623806649074
AAPL,2024-06-26,0.0,0.0,Positive,0.9915368556976318,0.4511720240116119,0.00398593153335704
AAPL,2024-06-26,0.0498939393939393,0.3762337662337663,Neutral,0.999967098236084,0.5048930644989014,0.00398593153335704
AAPL,2024-06-26,0.0,0.0,Neutral,0.9998843669891356,0.4663965404033661,0.00398593153335704
AAPL,2024-06-25,0.0786208236208236,0.4006769619269618,Neutral,0.980407416820526,0.5049126148223877,0.019993312690451383
AAPL,2024-06-24,0.1816184573002754,0.3921903637488053,Neutral,0.9155635237693788,0.539605438709259,0.004468196364670436
AAPL,2024-06-24,0.1055178889737713,0.395557995925643,Neutral,0.6591803431510925,0.5096458792686462,0.004468196364670436
AAPL,2024-06-21,0.1115228607009428,0.3971386072071003,Positive,0.7053608298301697,0.5224066972732544,0.0031326286572913842
AAPL,2024-06-21,0.125492931547619,0.3770424107142857,Neutral,0.9999186992645264,0.4980818331241607,0.0031326286572913842
AAPL,2024-06-21,0.0,0.0,Neutral,0.9985687732696532,0.4623565673828125,0.0031326286572913842
AAPL,2024-06-20,-0.0833333333333333,0.611111111111111,Negative,0.9997283816337584,0.4094406962394714,-0.010444480579434545
AAPL,2024-06-18,0.1643366355866356,0.4160829448329448,Positive,0.9272674918174744,0.5019339919090271,-0.021512835877284215
AAPL,2024-06-18,0.0942530568846358,0.4561456671982988,Positive,0.9598046541213988,0.5224671959877014,-0.021512835877284215
AAPL,2024-06-18,0.0,0.0,Neutral,0.8474168181419373,0.4632631838321686,-0.021512835877284215
AAPL,2024-06-17,0.0,0.0,Neutral,0.9998915195465088,0.4498246312141418,-0.010984501899043967
AAPL,2024-06-14,0.1114036098310292,0.408421658986175,Neutral,0.998162567615509,0.5226757526397705,0.01967144985420163
AAPL,2024-06-13,0.0,0.0,Positive,0.999964952468872,0.4252623319625854,-0.008168420505005108
AAPL,2024-06-13,0.059786641929499,0.5701113172541744,Positive,0.979139804840088,0.5289974212646484,-0.008168420505005108
AAPL,2024-06-13,0.1829435905582694,0.4819517587407493,Positive,0.9451600313186646,0.4878132343292236,-0.008168420505005108
AAPL,2024-06-11,0.0509595959595959,0.5039393939393938,Neutral,0.9318307638168336,0.5427660346031189,0.028578435064333583
AAPL,2024-06-11,0.1290405015405016,0.4700166725166724,Neutral,0.999537229537964,0.5113012194633484,0.028578435064333583
AAPL,2024-06-11,0.1107984607984608,0.4382746882746882,Neutral,0.9999115467071532,0.4951858222484588,0.028578435064333583
AAPL,2024-06-11,0.0407070707070707,0.4384710743801652,Negative,0.8639063239097595,0.5511156916618347,0.028578435064333583
AAPL,2024-06-11,0.025,0.275,Positive,0.9999996423721312,0.3559308052062988,0.028578435064333583
AAPL,2024-06-10,0.0439933862433862,0.3896790524290523,Positive,0.8525015115737915,0.5104573369026184,0.07264903735698931
AAPL,2024-06-10,0.0,0.0,Neutral,0.9966927766799928,0.5637769103050232,0.07264903735698931
AAPL,2024-06-07,0.1555376984126984,0.4645218253968253,Negative,0.9784745573997498,0.4756360650062561,-0.019147662237483827
AAPL,2024-06-07,0.0977809106098579,0.4027255639097744,Neutral,0.9120349287986756,0.5213512778282166,-0.019147662237483827
AAPL,2024-06-07,0.3032843137254902,0.5143627450980391,Positive,0.9999806880950928,0.526259183883667,-0.019147662237483827
AAPL,2024-06-06,0.0472413793103448,0.4685632183908045,Positive,0.7559501528739929,0.5133513808250427,0.012391964321420845
AAPL,2024-06-06,0.0882201801175015,0.487307224025974,Neutral,0.9999401569366456,0.5211892127990723,0.012391964321420845
AAPL,2024-06-04,0.1068775995246583,0.5077837195484254,Neutral,0.9998743534088136,0.5572768449783325,0.007820858848150085
AAPL,2024-06-04,0.1064545454545454,0.4975151515151514,Positive,0.5719805955886841,0.505858302116394,0.007820858848150085
AAPL,2024-06-04,0.1531824945887446,0.4635349025974025,Neutral,0.9992092847824096,0.5236943364143372,0.007820858848150085
AAPL,2024-06-03,0.1056439393939394,0.4649242424242424,Neutral,0.9917490482330322,0.5037983059883118,0.001649286897645738
AAPL,2024-06-03,0.1265756425539034,0.4244375954158562,Neutral,0.8707340359687805,0.4908743798732757,0.001649286897645738
AAPL,2024-06-03,0.0,0.0,Neutral,0.9937536120414734,0.5041804313659668,0.001649286897645738
AAPL,2024-05-30,0.102961721671399,0.4302652484910551,Positive,0.9996378421783448,0.4948501586914062,0.005018492701003627
AAPL,2024-05-30,0.6,1.0,Positive,0.6819350123405457,0.4785680472850799,0.005018492701003627
AAPL,2024-05-30,0.0,0.0,Neutral,0.9999788999557496,0.3943022191524505,0.005018492701003627
AAPL,2024-05-29,0.1187253487253487,0.4224398749398748,Neutral,0.986270546913147,0.5225291848182678,0.0052551791477272
AAPL,2024-05-21,0.1277614581186009,0.3613464577750292,Neutral,0.9998868703842164,0.5247938632965088,-0.007538429394382593
AAPL,2024-05-21,0.1415347222222222,0.4000369352869353,Neutral,0.9991719722747804,0.5168526768684387,-0.007538429394382593
AAPL,2024-05-21,0.0715909090909091,0.4130808080808081,Neutral,0.9996542930603028,0.520532488822937,-0.007538429394382593
AAPL,2024-05-21,0.0658498733970432,0.4042779547496528,Neutral,0.9993677735328674,0.4849733710289001,-0.007538429394382593
AAPL,2024-05-20,0.0976410445922641,0.5008992362650899,Neutral,0.9986246824264526,0.5268667340278625,0.006857235820311811
AAPL,2024-05-20,0.1150286345598845,0.4191637355699856,Neutral,0.9404040575027466,0.5148983001708984,0.006857235820311811
AAPL,2024-05-16,0.0468285906965152,0.3562209540983125,Neutral,0.9999520778656006,0.4999313652515411,0.00015798794807607937
AAPL,2024-05-16,0.140127457002457,0.4737469287469288,Neutral,0.9975233674049376,0.4655287265777588,0.00015798794807607937
AAPL,2024-05-16,0.0859362859362859,0.3559343434343435,Negative,0.7032925486564636,0.5233708024024963,0.00015798794807607937
AAPL,2024-05-15,0.102334570191713,0.4738249845392701,Positive,0.692399263381958,0.4723227620124817,0.0006324321571859812
AAPL,2024-05-14,0.1274509803921568,0.3899509803921568,Positive,0.9725773334503174,0.5048133730888367,0.012217998512857136
AAPL,2024-05-13,0.0,0.25,Neutral,0.9998754262924194,0.5201723575592041,0.006173506653528408
AAPL,2024-05-13,0.1071141610914338,0.3835428145087235,Neutral,0.9999548196792604,0.5169669985771179,0.006173506653528408
AAPL,2024-05-13,0.0,0.0,Neutral,0.9997573494911194,0.4428968131542206,0.006173506653528408
AAPL,2024-05-09,0.1805156831472621,0.4731127060074428,Positive,0.9998749494552612,0.4808550179004669,-0.006890279649682444
AAPL,2024-05-09,0.1008050772037556,0.437874115605393,Neutral,0.6427021026611328,0.4805234372615814,-0.006890279649682444
AAPL,2024-05-08,0.0548995052566481,0.2928509585652443,Neutral,0.9986162185668944,0.5704764723777771,0.010014375283405336
AAPL,2024-05-07,0.2094438521677327,0.4504640260237275,Neutral,0.982527792453766,0.5071532726287842,0.0018639912560428214
AAPL,2024-05-07,0.1115037149611617,0.4339040864572779,Positive,0.9695777297019958,0.4926531910896301,0.0018639912560428214
AAPL,2024-05-07,0.101094276094276,0.328493265993266,Positive,0.9948019981384276,0.5412387847900391,0.0018639912560428214
AAPL,2024-05-03,0.0535542109405745,0.4854787731208185,Positive,1.0,0.5340789556503296,-0.009106709010257985
AAPL,2024-05-02,0.0,0.2,Negative,0.4784459471702575,0.5268176794052124,0.05981623371347518
AAPL,2024-05-01,0.1262262587262587,0.4018581568581569,Positive,0.9999951124191284,0.4919683635234833,0.02203185500159783
AAPL,2024-05-01,0.2554999999999999,0.5428333333333334,Positive,0.7272120118141174,0.488089382648468,0.02203185500159783
AAPL,2024-04-30,0.0372813500862281,0.4598176890859817,Positive,0.667387068271637,0.5343139171600342,-0.006047099057576015
AAPL,2024-04-30,0.125,0.25,Positive,0.9999880790710448,0.5071823596954346,-0.006047099057576015
AAPL,2024-04-29,0.1689090909090909,0.6023636363636364,Neutral,0.999932050704956,0.55732262134552,-0.018270912964225068
AAPL,2024-04-26,0.0,0.0,Positive,1.0,0.4768826961517334,0.0248080679512032
AAPL,2024-04-26,0.1081368563685637,0.441659891598916,Neutral,0.9525691866874696,0.5217203497886658,0.0248080679512032
AAPL,2024-04-25,0.0787246581801037,0.3366572371522867,Neutral,0.9791210889816284,0.5252718925476074,-0.0034728783406996074
AAPL,2024-04-24,0.1362917250233427,0.3405859010270775,Neutral,0.858734667301178,0.5040243864059448,0.00514737768912139
AAPL,2024-04-24,0.0,0.0,Positive,0.999990463256836,0.4935974180698395,0.00514737768912139
AAPL,2024-04-23,0.1465860528360528,0.4325660450660449,Positive,0.9999997615814208,0.4774740636348724,0.012702182894605583
AAPL,2024-04-22,0.1259803921568627,0.6745098039215688,Neutral,0.8648683428764343,0.5332145690917969,0.0063917321444352864
AAPL,2024-04-22,0.1193246430186728,0.4001801059636881,Positive,1.0,0.4760926961898803,0.0063917321444352864
AAPL,2024-04-22,0.0621860496860496,0.5259282009282009,Negative,0.9996023774147034,0.5158713459968567,0.0063917321444352864
AAPL,2024-04-22,0.1283333333333333,0.4362499999999999,Neutral,0.917123556137085,0.5341047048568726,0.0063917321444352864
AAPL,2024-04-19,0.0442606872294372,0.4339319534632034,Neutral,0.9999407529830932,0.5215046405792236,0.0050909536897149575
AAPL,2024-04-19,0.0739444241204804,0.3527719346381318,Neutral,0.9987484216690063,0.5198037028312683,0.0050909536897149575
AAPL,2024-04-19,0.0169454545454545,0.3075090909090908,Positive,0.9991365075111388,0.5070556998252869,0.0050909536897149575
AAPL,2024-04-18,0.2352272727272727,0.509090909090909,Positive,0.9992103576660156,0.5697392821311951,-0.012212723457706106
AAPL,2024-04-18,0.1167269283746556,0.4395316804407713,Neutral,0.99987530708313,0.5503461956977844,-0.012212723457706106
AAPL,2024-04-18,0.1277756008359456,0.4864550679205851,Neutral,0.9997808337211608,0.5482607483863831,-0.012212723457706106
AAPL,2024-04-17,0.0793478260869565,0.394927536231884,Neutral,0.9997532963752748,0.5607249736785889,-0.005714296143427291
AAPL,2024-04-16,0.136598124098124,0.5167027417027417,Neutral,0.9998575448989868,0.5373608469963074,-0.008147392544748885
AAPL,2024-04-16,0.0,0.0,Neutral,0.9996522665023804,0.6174455881118774,-0.008147392544748885
AAPL,2024-04-16,0.106060606060606,0.3752673796791444,Neutral,0.9999569654464722,0.5566566586494446,-0.008147392544748885
AAPL,2024-04-16,0.1119339025172358,0.4350844957511623,Positive,0.7659192681312561,0.5048766136169434,-0.008147392544748885
AAPL,2024-04-16,0.2,0.2333333333333333,Negative,0.9999874830245972,0.4763969480991363,-0.008147392544748885
AAPL,2024-04-15,0.0,0.0,Negative,0.9996908903121948,0.5276718735694885,-0.01916723246980884
AAPL,2024-04-15,0.1386797267430179,0.4086138235885069,Neutral,0.999987006187439,0.5055775046348572,-0.01916723246980884
AAPL,2024-04-15,0.088918073540715,0.3690291364819666,Positive,0.9984607696533204,0.4980044364929199,-0.01916723246980884
AAPL,2024-04-15,0.0,0.0,Neutral,0.9998823404312134,0.6152641177177429,-0.01916723246980884
AAPL,2024-04-12,0.75,0.75,Negative,0.6804647445678711,0.360059916973114,-0.02186348667471807
AAPL,2024-04-12,0.081078431372549,0.408578431372549,Neutral,0.99998140335083,0.5117253661155701,-0.02186348667471807
AAPL,2024-04-11,0.0,0.0,Neutral,0.9985849857330322,0.4634513258934021,0.008626662786077068
AAPL,2024-04-11,0.067816091954023,0.451790450928382,Neutral,0.998496413230896,0.5174453854560852,0.008626662786077068
AAPL,2024-04-10,0.1548989898989899,0.4911447811447811,Neutral,0.9809831976890564,0.5256083607673645,0.043271019164647366
AAPL,2024-04-10,0.0534832451499118,0.512962962962963,Neutral,0.912287712097168,0.5300493240356445,0.043271019164647366
AAPL,2024-04-08,0.2444300964187328,0.4576015840220385,Neutral,0.9961317777633668,0.5061691403388977,0.007242490368965832
AAPL,2024-04-08,0.0997916666666667,0.4754166666666667,Neutral,0.9999743700027466,0.5190871953964233,0.007242490368965832
AAPL,2024-04-05,0.1176913364413364,0.4394910644910644,Neutral,0.9743502140045166,0.5128400325775146,-0.006663553729580391
AAPL,2024-04-04,0.1,0.4,Positive,0.7199298739433289,0.4755145311355591,0.004501810422863055
AAPL,2024-04-04,0.0625,0.3291666666666666,Neutral,0.9999943971633912,0.4945551753044128,0.004501810422863055
